epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,7188.84,0.72662,0.52803,0.83715,0.90926,0.86928,0.91648,0.50373,1.5613,0.91761,0.98088,0.000500767,0.000500767,0.000500767
108,7254.06,0.72564,0.5258,0.83088,0.91739,0.86928,0.92415,0.52629,1.50472,0.88597,0.96154,0.000489765,0.000489765,0.000489765
109,7324.49,0.67122,0.5166,0.82007,0.91096,0.86928,0.91904,0.52899,1.5088,0.88723,0.96005,0.000478762,0.000478762,0.000478762
110,7392.18,0.67097,0.51692,0.82006,0.91549,0.84967,0.90794,0.51223,1.52374,0.90508,0.96497,0.00046776,0.00046776,0.00046776
111,7460.43,0.69444,0.50942,0.82153,0.90476,0.86928,0.9145,0.5253,1.50229,0.89807,0.96863,0.000456758,0.000456758,0.000456758
112,7532.58,0.65404,0.48975,0.82204,0.88642,0.89542,0.92367,0.51861,1.51253,0.88384,0.97059,0.000445756,0.000445756,0.000445756
113,7599.68,0.68584,0.50377,0.82157,0.85802,0.9085,0.91599,0.50514,1.5499,0.90311,0.9715,0.000434754,0.000434754,0.000434754
114,7669.15,0.7202,0.50743,0.81865,0.90634,0.88551,0.92497,0.48886,1.59431,0.91125,0.97621,0.000423751,0.000423751,0.000423751
115,7733.75,0.69691,0.51545,0.82742,0.87753,0.88984,0.92016,0.49883,1.57453,0.89951,0.97404,0.000412749,0.000412749,0.000412749
116,7798.68,0.65148,0.49949,0.81708,0.90548,0.91503,0.93431,0.52302,1.52724,0.88429,0.96494,0.000401747,0.000401747,0.000401747
117,7863.76,0.66604,0.49622,0.82035,0.90159,0.89816,0.93382,0.53462,1.50015,0.87264,0.96279,0.000390745,0.000390745,0.000390745
118,7932.4,0.69484,0.49692,0.82862,0.88172,0.87702,0.91119,0.53004,1.49431,0.8773,0.96067,0.000379743,0.000379743,0.000379743
119,7999.79,0.68058,0.50271,0.82702,0.90847,0.85621,0.91481,0.51782,1.48899,0.8908,0.95812,0.00036874,0.00036874,0.00036874
120,8065.17,0.73054,0.50889,0.827,0.85714,0.90196,0.92999,0.5182,1.49771,0.90471,0.95723,0.000357738,0.000357738,0.000357738
121,8132.41,0.63346,0.50209,0.82279,0.92003,0.85621,0.92872,0.52124,1.48583,0.90577,0.95562,0.000346736,0.000346736,0.000346736
122,8197.98,0.62114,0.48376,0.81952,0.89192,0.88235,0.91819,0.51889,1.4945,0.89726,0.95784,0.000335734,0.000335734,0.000335734
