epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,5138.09,0.38216,0.35359,0.86553,0.91742,0.86301,0.94131,0.74684,0.71882,0.65139,1.03535,0.000555778,0.000555778,0.000555778
103,5193.97,0.35884,0.32685,0.85584,0.91581,0.86301,0.93851,0.73889,0.75595,0.63347,1.07018,0.000544776,0.000544776,0.000544776
104,5247.68,0.40384,0.35567,0.87897,0.86795,0.86986,0.93802,0.73916,0.76393,0.63809,1.08418,0.000533773,0.000533773,0.000533773
105,5301.62,0.37229,0.34187,0.86552,0.88177,0.87671,0.94237,0.74736,0.76741,0.63505,1.07954,0.000522771,0.000522771,0.000522771
106,5352.76,0.35321,0.32879,0.8605,0.91999,0.86634,0.94927,0.75273,0.75967,0.63039,1.06534,0.000511769,0.000511769,0.000511769
107,5399.91,0.36043,0.3327,0.85721,0.89642,0.88911,0.95574,0.75612,0.74543,0.62181,1.0555,0.000500767,0.000500767,0.000500767
108,5446.37,0.3299,0.32207,0.83268,0.89729,0.88356,0.95719,0.76799,0.73575,0.61373,1.07177,0.000489765,0.000489765,0.000489765
109,5492.94,0.35108,0.3334,0.85285,0.91369,0.87014,0.9589,0.77357,0.73882,0.60544,1.07152,0.000478762,0.000478762,0.000478762
110,5539.88,0.34129,0.32227,0.85059,0.91545,0.88997,0.9649,0.76891,0.7383,0.58927,1.05828,0.00046776,0.00046776,0.00046776
111,5586.37,0.35179,0.31418,0.86167,0.86785,0.93151,0.96598,0.77586,0.73541,0.58007,1.05298,0.000456758,0.000456758,0.000456758
112,5633.72,0.33546,0.3249,0.85179,0.97582,0.82933,0.96716,0.77317,0.71571,0.57836,1.02757,0.000445756,0.000445756,0.000445756
113,5681.15,0.35346,0.34143,0.85197,0.94015,0.86076,0.96376,0.75241,0.73409,0.57973,1.03352,0.000434754,0.000434754,0.000434754
114,5728.13,0.34047,0.31331,0.84288,0.95607,0.84247,0.9629,0.75033,0.745,0.58856,1.04187,0.000423751,0.000423751,0.000423751
115,5775.49,0.35279,0.32895,0.84637,0.91345,0.86741,0.96083,0.74894,0.75598,0.60409,1.05626,0.000412749,0.000412749,0.000412749
116,5822.89,0.35877,0.3279,0.85698,0.92315,0.82282,0.94392,0.73587,0.75102,0.64944,1.06192,0.000401747,0.000401747,0.000401747
117,5869.86,0.3425,0.31494,0.84679,0.90389,0.84932,0.93412,0.7331,0.75473,0.66887,1.06126,0.000390745,0.000390745,0.000390745
